DateTime,Open,High,Low,Close,Volume
10/12/2010,116.27,117.35,115.65,117.01,182209980
10/13/2010,117.66,118.55,117.38,117.92,194347150
10/14/2010,117.8099,118.01,116.72,117.46,217764260
10/15/2010,118.28,118.35,116.76,117.7,243704940
10/18/2010,117.74,118.67,117.31,117.7,141502180
10/19/2010,117.19,117.85,116.02,116.73,280604680
10/20/2010,116.94,118.44,116.87,117.87,200051750
10/21/2010,118.4,119.09,117.21,118.13,221546110
10/22/2010,118.31,118.53,118.0,118.347,108212321
10/25/2010,119.14,119.76,118.61,118.7,151145700
10/26/2010,118.1,118.84,117.87,118.72,158982890
10/27/2010,117.89,118.51,117.26,118.38,190023970
10/28/2010,119.06,119.11,117.83,118.4,168575990
10/29/2010,118.28,118.72,118.07,118.49,144305480
11/01/2010,119.07,119.75,117.85,118.53,174074710
11/02/2010,119.42,119.75,119.1,119.475,158345860
11/03/2010,119.675,120.02,118.45,119.95,226702780
11/04/2010,121.28,122.32,119.9724,122.26,215039310
11/05/2010,122.34,122.92,122.18,122.725,180654100
11/08/2010,122.34,122.69,121.94,122.49,155901610
11/12/2009,110.0,110.57,108.75,109.03,157144500
11/13/2009,109.31,110.09,108.75,109.62,150962940
11/16/2009,110.38,111.69,110.32,111.21,210922110
11/17/2009,110.92,111.39,110.5,111.339,147134090
11/18/2009,111.26,111.43,110.57,111.27,156486730
11/19/2009,110.51,111.3059,109.13,109.82,208734520
11/20/2009,109.25,109.76,109.01,109.43,134195979
11/23/2009,110.72,111.74,110.6,110.82,148010140
11/24/2009,111.0,111.2022,110.01,110.99,138420050
11/25/2009,111.17,111.5,110.82,111.38,109564770
11/27/2009,108.4,110.32,108.29,109.57,125846193
11/30/2009,109.48,110.2,108.12,109.94,160874800
12/01/2009,110.92,111.66,110.73,111.3,159613620
12/02/2009,111.28,112.01,110.92,111.25,132315059
12/03/2009,111.55,112.18,110.29,110.38,167324830
12/04/2009,111.84,112.38,110.04,111.01,274907790
12/07/2009,110.91,111.53,110.49,110.84,127973802
12/08/2009,110.04,110.7725,109.27,109.61,169863650
12/09/2009,109.58,110.18,109.02,110.021,155063350
12/10/2009,110.7,111.12,110.45,110.64,138014640
12/11/2009,111.11,111.36,110.61,111.11,124853988
12/14/2009,111.87,112.0,111.37,111.87,107141486
12/15/2009,111.46,111.92,111.0,111.35,120408777
12/16/2009,111.8,112.13,111.27,111.52,155358100
12/17/2009,110.72,110.93,110.08,110.18,183390080
12/18/2009,110.2,110.3,109.28,110.21,174591140
